customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1685-VAYJF,Month-to-month,No,Credit card (automatic),45.2,492
8874-EJNSR,Two year,No,Mailed check,25.2,987.95
6917-YACBP,Month-to-month,Yes,Electronic check,89.75,5496.9
5049-MUBWG,One year,No,Bank transfer (automatic),75.0,1908.35
4223-WOZCM,Month-to-month,No,Mailed check,49.95,107.1
0769-MURVM,Two year,No,Bank transfer (automatic),65.7,4575.35
9253-VIFJQ,One year,No,Credit card (automatic),67.05,4309.55
7030-FZTFM,Two year,No,Credit card (automatic),110.9,7922.75
9741-YLNTD,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35
5917-RYRMG,One year,No,Credit card (automatic),19.8,587.7
5120-ZBLAI,One year,No,Bank transfer (automatic),75.7,3876.2
1194-BHJYC,Two year,Yes,Mailed check,62.15,3778.85
3663-MITLP,Month-to-month,Yes,Electronic check,101.25,1457.25
0906-QVPMS,Two year,No,Bank transfer (automatic),115.15,8349.45
9025-ZRPVR,Month-to-month,Yes,Mailed check,18.95,185.6
1905-OEILC,Month-to-month,No,Mailed check,19.5,19.5
7858-GTZSP,Month-to-month,Yes,Electronic check,86.55,1066.9
3285-UCQVC,Month-to-month,No,Credit card (automatic),28.6,973.55
6248-BSHKG,One year,No,Mailed check,20.4,1226.45
4685-TFLLS,One year,No,Bank transfer (automatic),19.8,342.3
3470-BTGQO,Month-to-month,No,Mailed check,45.65,985.05
1209-VFFOC,Two year,Yes,Mailed check,56.4,3948.45
8224-DWCKX,Month-to-month,Yes,Credit card (automatic),73.3,828.05
5482-PLVPE,Month-to-month,No,Electronic check,24.35,41.85
4553-DVPZG,Month-to-month,Yes,Electronic check,101.35,6164.7
4902-OHLSK,Month-to-month,No,Electronic check,98.65,2862.75
6917-IAYHD,Month-to-month,No,Mailed check,33.6,33.6
0495-ZBNGW,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95
8620-RJPZN,Month-to-month,No,Electronic check,20.7,20.7
7572-KPVKK,Two year,Yes,Electronic check,104.05,6590.5
2642-MAWLJ,Two year,No,Bank transfer (automatic),20.25,717.95
2357-COQEK,Month-to-month,Yes,Electronic check,103.3,2890.65
7103-ZGVNT,One year,No,Credit card (automatic),73.7,4885.85
3737-GCSPV,Month-to-month,Yes,Credit card (automatic),96.2,1222.05
2027-WKXMW,Month-to-month,Yes,Electronic check,108.75,6871.7
7137-NAXML,One year,No,Bank transfer (automatic),20.15,405.6
2428-ZMCTB,Month-to-month,No,Credit card (automatic),19.75,208.25
2961-VNFKL,Two year,Yes,Credit card (automatic),25.95,1801.9
1768-HNVGJ,Month-to-month,Yes,Electronic check,70.05,3062.45
6963-KQYQB,Two year,No,Mailed check,24.05,1764.75
5934-RMPOV,Month-to-month,Yes,Electronic check,84.75,1816.75
1207-BLKSA,Two year,No,Mailed check,23.05,1255.1
4088-YLDSU,One year,Yes,Electronic check,104.15,5743.05
8316-BBQAY,Two year,No,Credit card (automatic),59.95,3921.1
1166-PQLGG,Two year,No,Bank transfer (automatic),19.55,1463.45
3146-JTQHR,One year,No,Bank transfer (automatic),19.6,189.45
4291-YZODP,One year,No,Mailed check,20.05,96.8
4395-PZMSN,Month-to-month,Yes,Electronic check,85.55,408.5
6427-FEFIG,Two year,No,Credit card (automatic),78.6,1846.65
0017-IUDMW,Two year,Yes,Credit card (automatic),116.8,8456.75
8706-HRADD,Month-to-month,Yes,Mailed check,43.55,1011.5
9955-QOPOY,One year,Yes,Credit card (automatic),60.8,4263.4
4385-ZKVNW,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1
5446-DKWYW,One year,Yes,Electronic check,65.2,3965.05
2034-CGRHZ,Month-to-month,Yes,Credit card (automatic),102.95,2496.7
5797-APWZC,Month-to-month,No,Electronic check,90.6,90.6
3683-QKIUE,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05
4228-ZGYUW,Month-to-month,Yes,Electronic check,90.05,368.1
9031-ZVQPT,Two year,Yes,Electronic check,108.2,7840.6
2990-IAJSV,Two year,No,Bank transfer (automatic),92.0,6632.75
8107-KNCIM,Month-to-month,Yes,Electronic check,75.1,1013.35
9027-YFHQJ,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95
5176-LDKUH,One year,No,Electronic check,75.15,3772.65
4644-OBGFZ,One year,No,Mailed check,19.5,1026.35
7926-IJOOU,Month-to-month,No,Credit card (automatic),19.3,19.3
6480-YAGIY,One year,No,Credit card (automatic),112.2,5031.85
4029-HPFVY,Month-to-month,Yes,Mailed check,70.3,220.4
7602-DBTOU,Two year,No,Mailed check,19.6,1416.5
5345-BMKWB,Month-to-month,No,Mailed check,20.25,158.35
3519-ZKXGG,Month-to-month,Yes,Electronic check,75.85,256.6
5457-COLHT,Two year,No,Bank transfer (automatic),80.65,5542.55
6416-TVAIH,Month-to-month,Yes,Electronic check,68.5,68.5
5451-YHYPW,Two year,Yes,Credit card (automatic),115.75,8443.7
5108-ADXWO,Month-to-month,Yes,Electronic check,73.5,791.75
7998-WNZEM,Two year,No,Bank transfer (automatic),80.6,5708.2
3066-RRJIO,Month-to-month,Yes,Mailed check,69.95,69.95
4664-NJCMS,Two year,No,Bank transfer (automatic),59.55,2016.3
0307-BCOPK,One year,No,Mailed check,19.05,326.65
7629-WFGLW,One year,No,Electronic check,95.65,5471.75
2542-HYGIQ,Month-to-month,No,Credit card (automatic),19.95,19.95
6715-OFDBP,Month-to-month,Yes,Electronic check,70.05,346.4
5016-LIPDW,One year,No,Mailed check,19.4,1061.6
6481-LXPWL,One year,Yes,Credit card (automatic),36.1,1971.5
1567-DSCIC,Month-to-month,Yes,Electronic check,94.0,773.65
2150-UWTFY,Month-to-month,No,Mailed check,61.15,1422.05
6124-ACRHJ,Month-to-month,No,Mailed check,19.75,19.75
9362-MWODR,Month-to-month,Yes,Credit card (automatic),64.1,2460.35
9975-GPKZU,Two year,No,Credit card (automatic),19.75,856.5
9625-RZFUK,Two year,No,Mailed check,19.7,1275.85
5153-LXKDT,Two year,Yes,Electronic check,110.2,7467.5
5161-UBZXI,Two year,Yes,Credit card (automatic),106.35,7261.75
1020-JPQOW,Month-to-month,No,Electronic check,90.55,5116.6
7919-ZODZZ,One year,Yes,Mailed check,65.9,660.05
0565-JUPYD,One year,No,Credit card (automatic),104.5,6590.8
6867-ACCZI,Two year,Yes,Mailed check,52.5,1208.15
5939-XAIXZ,Month-to-month,Yes,Mailed check,56.1,1033.9
9054-FOWNV,Month-to-month,Yes,Electronic check,88.75,1885.15
2683-BPJSO,Month-to-month,Yes,Electronic check,84.45,2467.1
2157-MXBJS,One year,Yes,Mailed check,75.3,989.45
8207-VVMYB,Two year,Yes,Bank transfer (automatic),26.0,2006.95
9732-EQMWY,Month-to-month,No,Electronic check,99.4,5025
9360-AHGNL,One year,Yes,Mailed check,109.55,4830.25
1087-UDSIH,Month-to-month,Yes,Mailed check,19.6,59.75
5269-NRGDP,One year,No,Electronic check,73.15,3088.25
6195-MELTI,One year,Yes,Mailed check,54.65,3134.7
5485-WUYWF,Month-to-month,No,Bank transfer (automatic),66.4,94.55
2121-JAFOM,Two year,Yes,Credit card (automatic),115.55,8312.4
8818-DOPVL,Month-to-month,Yes,Electronic check,104.45,4863.85
2632-UCGVD,Month-to-month,Yes,Credit card (automatic),100.05,6871.9
5445-PZWGX,One year,No,Electronic check,102.0,6529.25
1227-UDMZR,Two year,Yes,Bank transfer (automatic),91.15,6637.9
5198-HQAEN,One year,Yes,Electronic check,89.7,3165.6
9170-CCKOU,Month-to-month,No,Credit card (automatic),90.2,1454.15
2167-FQSTQ,Two year,Yes,Electronic check,92.4,6786.1
2819-GWENI,One year,No,Mailed check,19.9,543
1043-YCUTE,Two year,Yes,Credit card (automatic),25.15,1327.15
3814-MLAXC,Month-to-month,Yes,Credit card (automatic),79.85,2404.15
3572-UUHRS,One year,No,Bank transfer (automatic),18.85,867.3
2692-PFYTJ,Month-to-month,Yes,Mailed check,25.75,25.75
1226-UDFZR,Month-to-month,Yes,Mailed check,49.6,114.7
5955-EPOAZ,Month-to-month,Yes,Mailed check,20.95,109.5
6821-JPCDC,One year,Yes,Electronic check,97.05,4692.95
8815-LMFLX,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85
9135-HSWOC,Two year,Yes,Bank transfer (automatic),19.7,1274.05
8582-KRHPJ,Month-to-month,Yes,Mailed check,35.0,1782.4
5811-IWXYM,One year,No,Bank transfer (automatic),101.25,5301.1
7044-YAACC,Month-to-month,Yes,Electronic check,70.2,280.35
8189-XRIKE,Month-to-month,No,Electronic check,90.95,2897.95
1506-YJTYT,Two year,No,Credit card (automatic),73.85,3371
4123-DVHPH,Month-to-month,Yes,Electronic check,88.05,801.3
6425-YQLLO,One year,Yes,Credit card (automatic),105.95,6975.25
5442-UTCVD,Month-to-month,No,Electronic check,91.85,257.05
2228-BZDEE,Two year,No,Mailed check,20.1,1079.45
7734-DBOAI,Month-to-month,No,Electronic check,40.1,40.1
2789-CZANW,Two year,No,Bank transfer (automatic),110.3,6997.3
2091-RFFBA,Month-to-month,Yes,Electronic check,73.9,2217.15
2114-MGINA,Month-to-month,Yes,Mailed check,89.8,1129.1
7596-LDUXP,One year,Yes,Credit card (automatic),85.15,979.05
3740-RLMVT,One year,Yes,Bank transfer (automatic),60.95,4119.4
4489-SNOJF,Month-to-month,No,Electronic check,72.25,2568.55
2192-OZITF,Two year,No,Mailed check,73.55,3349.1
5651-CPDND,Month-to-month,No,Mailed check,46.0,492.1
2186-QZEYA,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95
1131-ALZWV,One year,No,Bank transfer (automatic),24.6,605.25
7729-XBTWX,Two year,Yes,Mailed check,19.75,1344.5
9134-WYRVP,One year,No,Mailed check,86.35,4267.15
3284-SVCRO,Two year,No,Mailed check,25.5,1121.05
9732-OUYRN,One year,No,Credit card (automatic),19.0,918.7
0559-CKHUS,Two year,Yes,Mailed check,19.55,521.8
2931-SVLTV,Month-to-month,Yes,Credit card (automatic),110.1,4469.1
6899-PPEEA,Month-to-month,Yes,Electronic check,96.55,3580.3
7504-UWHNB,Month-to-month,No,Electronic check,69.75,1729.35
2582-FFFZR,Month-to-month,Yes,Electronic check,50.6,1073.3
8908-NMQTX,Two year,Yes,Bank transfer (automatic),65.6,4566.5
2187-LZGPL,Month-to-month,Yes,Credit card (automatic),40.1,293.3
1431-AIDJQ,Two year,No,Credit card (automatic),82.1,2603.1
6288-LBEAR,Month-to-month,Yes,Mailed check,79.1,1783.75
4597-NUCQV,Month-to-month,Yes,Electronic check,101.25,2440.15
9019-QVLZD,Month-to-month,No,Electronic check,79.55,79.55
8413-YNHNV,Two year,No,Mailed check,90.65,6322.1
5808-TOTXO,One year,Yes,Credit card (automatic),20.55,57.4
4369-NYSCF,One year,Yes,Bank transfer (automatic),75.75,4284.65
6333-YDVLT,One year,Yes,Credit card (automatic),110.0,7138.65
5324-KTGCG,One year,No,Electronic check,20.85,1539.75
5599-HVLTW,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1
7394-LWLYN,Month-to-month,Yes,Electronic check,70.15,123.8
3707-LRWZD,One year,No,Electronic check,84.05,2781.85
6873-UDNLD,Month-to-month,No,Electronic check,67.45,2731
2700-LUEVA,Month-to-month,No,Credit card (automatic),20.75,20.75
1455-ESIQH,Month-to-month,Yes,Electronic check,89.1,89.1
0958-YHXGP,Month-to-month,Yes,Mailed check,69.9,497.3
1101-SSWAG,Month-to-month,Yes,Electronic check,51.1,711.15
2979-SXESE,Month-to-month,No,Electronic check,94.4,1607.2
4013-TLDHQ,Month-to-month,Yes,Electronic check,78.25,1490.95
5743-KHMNA,Two year,No,Bank transfer (automatic),25.55,1898.1
4194-FJARJ,Two year,No,Bank transfer (automatic),60.0,3273.95
5325-UWTWJ,Month-to-month,Yes,Credit card (automatic),90.55,2929.75
3969-GYXEL,Month-to-month,No,Electronic check,76.4,838.7
9208-OLGAQ,Month-to-month,Yes,Electronic check,84.95,1443.65
3244-CQPHU,Two year,Yes,Bank transfer (automatic),110.1,7746.7
2674-MLXMN,Month-to-month,Yes,Credit card (automatic),99.65,6951.15
9708-HPXWZ,Month-to-month,No,Credit card (automatic),45.4,214.75
6992-TKNYO,One year,No,Credit card (automatic),69.0,2669.45
4468-YDOVK,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2
3754-DXMRT,Month-to-month,Yes,Electronic check,44.15,92.65
5792-JALQC,Two year,No,Bank transfer (automatic),59.85,3103.25
7130-VTEWQ,Month-to-month,Yes,Electronic check,75.75,606.25
2200-DSAAL,Two year,Yes,Electronic check,80.65,5330.2
4302-ZYFEL,One year,Yes,Credit card (automatic),20.55,1403.1
9351-LZYGF,Month-to-month,Yes,Credit card (automatic),66.4,2727.8
4366-CTOUZ,Two year,Yes,Mailed check,100.2,5038.45
6121-VZNQB,Month-to-month,Yes,Mailed check,19.1,19.1
7903-CMPEY,Month-to-month,Yes,Electronic check,80.3,80.3
1518-OMDIK,Month-to-month,Yes,Credit card (automatic),44.55,1462.6
6671-NGWON,Month-to-month,No,Mailed check,20.35,150.6
0595-ITUDF,Month-to-month,Yes,Electronic check,91.8,5960.5
6996-KNSML,Month-to-month,Yes,Electronic check,74.9,74.9
1955-IBMMB,Two year,Yes,Bank transfer (automatic),20.2,1192.3
0096-BXERS,Month-to-month,No,Electronic check,50.35,314.55
3806-YAZOV,Month-to-month,No,Mailed check,18.8,56
7998-ZLXWN,Month-to-month,No,Credit card (automatic),20.45,330.8
6253-WRFHY,One year,Yes,Electronic check,64.75,877.35
9133-AYJZG,Month-to-month,Yes,Credit card (automatic),98.7,2249.1
2675-OTVVJ,Month-to-month,No,Electronic check,89.45,2807.65
8680-CGLTP,One year,Yes,Electronic check,58.75,1696.2
8430-TWCBX,One year,No,Credit card (automatic),20.7,1032.05
5018-GWURO,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8
6741-QRLUP,Two year,Yes,Credit card (automatic),80.3,4995.35
4737-HOBAX,Two year,No,Credit card (automatic),79.8,5034.05
0537-QYZZN,Month-to-month,Yes,Electronic check,79.85,1857.75
3340-QBBFM,One year,No,Credit card (automatic),54.1,1992.85
1704-NRWYE,Month-to-month,Yes,Electronic check,80.85,751.65
2592-SEIFQ,Month-to-month,No,Electronic check,24.75,66.95
8200-KLNYW,One year,No,Mailed check,80.9,1714.95
3372-CDXFJ,One year,No,Bank transfer (automatic),24.5,343.6
4781-ZXYGU,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15
7632-YUTXB,One year,No,Mailed check,20.05,520.1
2718-YSKCS,Two year,Yes,Bank transfer (automatic),19.6,1387.45
9896-UYMIE,One year,Yes,Bank transfer (automatic),114.3,7383.7
0853-NWIFK,One year,Yes,Electronic check,100.3,4483.95
8212-CRQXP,Month-to-month,Yes,Credit card (automatic),80.0,1706.45
6980-CDGFC,One year,Yes,Bank transfer (automatic),20.85,1327.4
7691-XVTZH,Two year,Yes,Bank transfer (automatic),89.95,5974.3
2520-SGTTA,Two year,No,Mailed check,20.0, 
7481-ATQQS,Month-to-month,Yes,Credit card (automatic),90.85,4515.85
2277-VWCNI,Month-to-month,No,Mailed check,48.75,179.85
1088-CNNKB,One year,No,Credit card (automatic),80.0,5040.2
8642-GVWRF,Month-to-month,No,Bank transfer (automatic),79.7,165
1930-BZLHI,One year,Yes,Mailed check,20.35,422.7
3400-ESFUW,Two year,No,Bank transfer (automatic),57.55,3046.4
5868-YTYKS,Month-to-month,Yes,Mailed check,20.25,20.25
3525-DVKFN,Two year,No,Mailed check,19.4,358.05
1482-OXZSY,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25
0377-JBKKT,Month-to-month,Yes,Mailed check,57.95,1271.8
5778-BVOFB,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05
3373-YZZYM,Month-to-month,No,Mailed check,19.2,19.2
2057-ZBLPD,Month-to-month,Yes,Electronic check,86.5,1808.7
0228-MAUWC,Month-to-month,No,Electronic check,59.55,1144.6
5502-RLUYV,Month-to-month,Yes,Electronic check,103.95,7446.9
0023-HGHWL,Month-to-month,Yes,Electronic check,25.1,25.1
7663-YJHSN,Two year,Yes,Bank transfer (automatic),103.95,7556.9
4915-BFSXL,Two year,No,Credit card (automatic),68.95,4858.7
3086-RUCRN,Month-to-month,Yes,Bank transfer (automatic),103.1,6595
5215-LNLDJ,Month-to-month,Yes,Electronic check,24.7,149.05
7576-JMYWV,Month-to-month,Yes,Electronic check,110.2,4972.1
9039-RBEEE,Month-to-month,Yes,Credit card (automatic),48.95,1880.85
0257-KXZGU,Month-to-month,No,Bank transfer (automatic),62.45,2045.55
1307-ATKGB,Month-to-month,Yes,Electronic check,89.55,2187.15
8417-FMLZI,Month-to-month,Yes,Credit card (automatic),83.55,477.55
3714-XPXBW,Month-to-month,Yes,Credit card (automatic),78.9,2976.95
1850-AKQEP,Month-to-month,No,Mailed check,20.35,178.7
2824-DXNKN,Two year,Yes,Bank transfer (automatic),71.45,5025.85
5227-JSCFE,Two year,No,Credit card (automatic),46.35,3353.4
0848-ZGQIJ,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15
3621-CHYVB,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4
8042-RNLKO,One year,No,Bank transfer (automatic),25.45,1699.15
1792-UXAFY,Month-to-month,Yes,Electronic check,89.15,1496.9
5372-FBKBN,Month-to-month,No,Mailed check,20.75,452.2
0420-TXVSG,Two year,Yes,Credit card (automatic),66.1,4428.45
6217-TOWGS,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55
0515-YPMCW,Month-to-month,Yes,Mailed check,70.45,70.45
0378-XSZPU,One year,No,Credit card (automatic),60.3,3563.8
1045-LTCYT,Month-to-month,No,Credit card (automatic),21.05,139.75
1544-JJMYL,One year,No,Credit card (automatic),69.35,1927.3
4636-JGAAI,Month-to-month,No,Mailed check,88.85,3000.25
6874-SGLHU,One year,Yes,Bank transfer (automatic),97.0,3021.3
5951-AOFIH,Month-to-month,Yes,Credit card (automatic),66.4,2245.4
4729-XKASR,Month-to-month,No,Electronic check,24.75,24.75
3059-NGMXB,Month-to-month,No,Mailed check,69.2,944.65
8652-YHIYU,One year,Yes,Credit card (automatic),79.5,1264.2
5278-PNYOX,Two year,No,Credit card (automatic),100.65,4917.75
5449-FIBXJ,Month-to-month,No,Electronic check,103.3,2012.7
3486-HOOGQ,Two year,No,Bank transfer (automatic),79.7,5743.3
5061-PBXFW,Month-to-month,No,Bank transfer (automatic),61.4,1864.65
8630-FJLIB,Month-to-month,Yes,Electronic check,69.8,1221.65
3891-NLXJB,Two year,Yes,Mailed check,40.55,1390.85
4749-OJKQU,Month-to-month,Yes,Electronic check,75.65,302.35
0577-WHMEV,Month-to-month,No,Electronic check,90.7,1374.9
5453-AXEPF,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9
3639-XJHKQ,Month-to-month,Yes,Electronic check,60.6,1297.8
3716-LRGXK,Two year,No,Credit card (automatic),101.15,6067.4
2263-SFSQZ,Two year,Yes,Mailed check,24.95,1222.25
9950-MTGYX,Two year,Yes,Credit card (automatic),20.3,487.95
3397-AVTKU,Two year,Yes,Electronic check,60.0,2548.55
4825-FUREZ,Two year,No,Electronic check,20.25,835.5
9837-BMCLM,Month-to-month,Yes,Electronic check,78.5,242.05
2672-OJQZP,Month-to-month,No,Mailed check,44.75,44.75
0137-UDEUO,Month-to-month,No,Mailed check,19.85,63.75
3134-DSHVC,Two year,No,Credit card (automatic),98.0,6218.45
6161-UUUTA,Month-to-month,Yes,Electronic check,79.9,260.9
7821-DPRQE,Month-to-month,Yes,Electronic check,107.7,7320.9
6543-XRMYR,Month-to-month,Yes,Electronic check,99.7,2967.35
2001-EWBQU,Two year,No,Electronic check,104.7,6333.8
4925-LMHOK,Month-to-month,Yes,Credit card (automatic),58.6,939.7
1608-GMEWB,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25
6695-AMZUF,Two year,No,Credit card (automatic),86.45,5950.2
1455-UGQVH,Month-to-month,Yes,Electronic check,98.5,1037.75
8410-BGQXN,Month-to-month,No,Mailed check,19.4,93.4
8280-MQRQN,Month-to-month,Yes,Mailed check,50.45,50.45
1619-YWUBB,Two year,Yes,Credit card (automatic),24.95,1614.9
7611-YKYTC,Month-to-month,No,Bank transfer (automatic),75.0,1573.95
2037-SGXHH,Month-to-month,Yes,Electronic check,94.65,3624.3
3178-FESZO,Month-to-month,Yes,Credit card (automatic),100.25,100.25
0365-GXEZS,Month-to-month,No,Electronic check,78.2,1468.75
0082-OQIQY,Month-to-month,Yes,Electronic check,94.2,2607.6
6087-MVHJH,Month-to-month,Yes,Electronic check,88.45,1422.1
4603-JANFB,Month-to-month,Yes,Electronic check,69.85,69.85
3018-TFTSU,Month-to-month,No,Bank transfer (automatic),81.7,858.6
3606-SBKRY,One year,Yes,Electronic check,50.05,1523.4
4806-KEXQR,Month-to-month,Yes,Electronic check,79.9,324.3
0667-NSRGI,One year,Yes,Mailed check,69.55,3435.6
7083-YNSKY,Month-to-month,Yes,Credit card (automatic),25.4,399.6
6893-ODYYE,One year,Yes,Credit card (automatic),90.1,4549.45
8242-JSVBO,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5
2479-BRAMR,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55
9541-ZPSEA,Two year,No,Credit card (automatic),80.35,5375.15
2665-NPTGL,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7
1139-WUOAH,Two year,No,Credit card (automatic),53.35,3090.05
4693-VWVBO,Month-to-month,No,Electronic check,19.55,61.05
7434-SHXLS,Month-to-month,No,Mailed check,20.9,20.9
6937-GCDGQ,One year,Yes,Bank transfer (automatic),48.95,955.6
0988-JRWWP,Month-to-month,Yes,Electronic check,54.2,140.4
5075-JSDKI,Two year,No,Electronic check,24.45,1493.1
7908-QCBCA,Month-to-month,Yes,Mailed check,69.4,69.4
8644-XYTSV,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05
6711-FLDFB,Month-to-month,Yes,Electronic check,74.9,541.15
3873-WOSBC,Two year,No,Credit card (automatic),25.6,1784.9
7465-ZZRVX,Month-to-month,Yes,Electronic check,70.35,70.35
7975-JMZNT,Two year,No,Bank transfer (automatic),91.7,6075.9
7251-XFOIL,Month-to-month,No,Mailed check,89.2,5500.6
4116-IQRFR,One year,No,Credit card (automatic),24.1,73.1
3714-JTVOV,Month-to-month,Yes,Credit card (automatic),74.15,3229.4
8259-DZLIZ,One year,Yes,Bank transfer (automatic),53.85,3399.85
0442-ZXKVS,One year,Yes,Bank transfer (automatic),115.6,6431.05
7853-WNZSY,Month-to-month,Yes,Credit card (automatic),19.75,19.75
3120-FAZKD,Two year,Yes,Bank transfer (automatic),24.05,1230.9
8606-OEGQZ,Two year,No,Credit card (automatic),25.3,454.65
0225-ZORZP,Month-to-month,No,Electronic check,84.3,235.05
4702-IOQDC,Month-to-month,Yes,Electronic check,70.1,70.1
9489-JMTTN,Two year,No,Credit card (automatic),89.75,6595.9
0575-CUQOV,One year,Yes,Electronic check,97.95,5867
0967-BMLBD,One year,Yes,Mailed check,20.0,196.35
6178-KFNHS,Month-to-month,Yes,Electronic check,78.3,909.25
2830-LEWOA,One year,No,Credit card (automatic),103.9,6449.15
5006-MXVRN,Two year,No,Credit card (automatic),20.7,762.45
1264-BYWMS,Month-to-month,Yes,Electronic check,96.8,5283.95
9658-WYUFB,Month-to-month,Yes,Electronic check,94.4,1617.5
8327-WKMIE,One year,No,Credit card (automatic),20.15,785.75
6917-FIJHC,Two year,Yes,Mailed check,26.0,1776
5329-KRDTM,Two year,No,Credit card (automatic),77.35,5396.25
7797-EJMDP,Month-to-month,No,Bank transfer (automatic),66.05,574.5
